id,color,movie_title,duration,director_name,actor_1_name,actor_2_name,actor_3_name,movie_imdb_link,language,country,content_rating,year,imdb_score
628,Color,The Legend of Hercules ,99,Renny Harlin,Roxanne McKee,Luke Newberry,Gaia Weiss,http://www.imdb.com/title/tt1043726/?ref_=fn_tt_tt_1,English,USA,PG-13,2014,4.2
629,Color,The Sum of All Fears ,124,Phil Alden Robinson,Morgan Freeman,Bruce McGill,Philip Baker Hall,http://www.imdb.com/title/tt0164184/?ref_=fn_tt_tt_1,English,USA,PG-13,2002,6.4
630,Color,The Twilight Saga: Eclipse ,124,David Slade,Robert Pattinson,Kristen Stewart,Anna Kendrick,http://www.imdb.com/title/tt1325004/?ref_=fn_tt_tt_1,English,USA,PG-13,2010,4.9
631,Color,The Score ,124,Frank Oz,Robert De Niro,Marlon Brando,Gary Farmer,http://www.imdb.com/title/tt0227445/?ref_=fn_tt_tt_1,English,USA,R,2001,6.8
632,Color,Despicable Me ,87,Pierre Coffin,Steve Carell,Miranda Cosgrove,Jack McBrayer,http://www.imdb.com/title/tt1323594/?ref_=fn_tt_tt_1,English,USA,PG,2010,7.7
633,Color,Money Train ,105,Joseph Ruben,Vincent Pastore,Robert Blake,Aida Turturro,http://www.imdb.com/title/tt0113845/?ref_=fn_tt_tt_1,English,USA,R,1995,5.6
634,Color,Ted 2 ,125,Seth MacFarlane,Liam Neeson,Morgan Freeman,Seth MacFarlane,http://www.imdb.com/title/tt2637276/?ref_=fn_tt_tt_1,English,USA,R,2015,6.4
635,Color,Agora ,141,Alejandro Amenábar,Max Minghella,Ashraf Barhom,Rupert Evans,http://www.imdb.com/title/tt1186830/?ref_=fn_tt_tt_1,English,Spain,R,2009,7.2
636,Color,Mystery Men ,121,Kinka Usher,Janeane Garofalo,Wes Studi,Eddie Izzard,http://www.imdb.com/title/tt0132347/?ref_=fn_tt_tt_1,English,USA,PG-13,1999,6
637,Color,Hall Pass ,111,Bobby Farrelly,Jenna Fischer,Larry Joe Campbell,Stephen Merchant,http://www.imdb.com/title/tt0480687/?ref_=fn_tt_tt_1,English,USA,R,2011,5.9
638,Color,The Insider ,157,Michael Mann,Al Pacino,Rip Torn,Debi Mazar,http://www.imdb.com/title/tt0140352/?ref_=fn_tt_tt_1,English,USA,R,1999,7.9
639,Color,The Finest Hours ,117,Craig Gillespie,Michael Raymond-James,Abraham Benrubi,Graham McTavish,http://www.imdb.com/title/tt2025690/?ref_=fn_tt_tt_1,English,USA,PG-13,2016,6.8
640,Color,Body of Lies ,128,Ridley Scott,Leonardo DiCaprio,Simon McBurney,Michael Gaston,http://www.imdb.com/title/tt0758774/?ref_=fn_tt_tt_1,English,USA,R,2008,7.1
641,Color,Dinner for Schmucks ,114,Jay Roach,Steve Carell,Stephanie Szostak,Bruce Greenwood,http://www.imdb.com/title/tt0427152/?ref_=fn_tt_tt_1,English,USA,PG-13,2010,5.9
642,Color,Abraham Lincoln: Vampire Hunter ,105,Timur Bekmambetov,Rufus Sewell,Dominic Cooper,Benjamin Walker,http://www.imdb.com/title/tt1611224/?ref_=fn_tt_tt_1,English,USA,R,2012,5.9
643,Color,Entrapment ,113,Jon Amiel,Will Patton,Kevin McNally,Maury Chaykin,http://www.imdb.com/title/tt0137494/?ref_=fn_tt_tt_1,English,USA,PG-13,1999,6.2
644,Color,Last Man Standing             ,30,,Hector Elizondo,Kaitlyn Dever,Nancy Travis,http://www.imdb.com/title/tt1828327/?ref_=fn_tt_tt_1,English,USA,TV-PG,,7.4
645,Color,The X Files ,121,Rob Bowman,Martin Landau,Mitch Pileggi,Jeffrey DeMunn,http://www.imdb.com/title/tt0120902/?ref_=fn_tt_tt_1,English,USA,PG-13,1998,7
646,Color,The Last Legion ,102,Doug Lefler,Colin Firth,Nonso Anozie,Owen Teale,http://www.imdb.com/title/tt0462396/?ref_=fn_tt_tt_1,English,UK,PG-13,2007,5.4
647,Color,Saving Private Ryan ,169,Steven Spielberg,Tom Hanks,Vin Diesel,Matt Damon,http://www.imdb.com/title/tt0120815/?ref_=fn_tt_tt_1,English,USA,R,1998,8.6
648,Color,Need for Speed ,132,Scott Waugh,Rami Malek,Dominic Cooper,Ramon Rodriguez,http://www.imdb.com/title/tt2369135/?ref_=fn_tt_tt_1,English,USA,PG-13,2014,6.5
649,Color,What Women Want ,127,Nancy Meyers,Judy Greer,Lisa Edelstein,Loretta Devine,http://www.imdb.com/title/tt0207201/?ref_=fn_tt_tt_1,English,USA,PG-13,2000,6.4
650,Color,Ice Age ,103,Chris Wedge,Goran Visnjic,Stephen Root,Denis Leary,http://www.imdb.com/title/tt0268380/?ref_=fn_tt_tt_1,English,USA,PG,2002,7.6
651,Color,Dreamcatcher ,136,Lawrence Kasdan,Morgan Freeman,Michael O'Neill,Reece Thompson,http://www.imdb.com/title/tt0285531/?ref_=fn_tt_tt_1,English,USA,R,2003,5.5
652,Color,Lincoln ,150,Steven Spielberg,Joseph Gordon-Levitt,Hal Holbrook,Bruce McGill,http://www.imdb.com/title/tt0443272/?ref_=fn_tt_tt_1,English,USA,PG-13,2012,7.4
653,Color,The Matrix ,136,Lana Wachowski,Keanu Reeves,Marcus Chong,Gloria Foster,http://www.imdb.com/title/tt0133093/?ref_=fn_tt_tt_1,English,USA,R,1999,8.7
654,Color,Apollo 13 ,140,Ron Howard,Tom Hanks,Miko Hughes,Kathleen Quinlan,http://www.imdb.com/title/tt0112384/?ref_=fn_tt_tt_1,English,USA,PG,1995,7.6
655,Color,Total Recall ,113,Paul Verhoeven,Ronny Cox,Rachel Ticotin,Marshall Bell,http://www.imdb.com/title/tt0100802/?ref_=fn_tt_tt_1,English,USA,R,1990,7.5
656,Color,The Santa Clause 2 ,104,Michael Lembeck,Judge Reinhold,Aisha Tyler,Eric Lloyd,http://www.imdb.com/title/tt0304669/?ref_=fn_tt_tt_1,English,USA,G,2002,5.5
657,Color,Les Misérables ,158,Tom Hooper,Hugh Jackman,Eddie Redmayne,Anne Hathaway,http://www.imdb.com/title/tt1707386/?ref_=fn_tt_tt_1,English,USA,PG-13,2012,7.6
658,Color,You've Got Mail ,119,Nora Ephron,Tom Hanks,Jean Stapleton,Dave Chappelle,http://www.imdb.com/title/tt0128853/?ref_=fn_tt_tt_1,English,USA,PG,1998,6.5
659,Color,Step Brothers ,106,Adam McKay,Will Ferrell,Adam Scott,Andrea Savage,http://www.imdb.com/title/tt0838283/?ref_=fn_tt_tt_1,English,USA,R,2008,6.9
660,Color,The Mask of Zorro ,136,Martin Campbell,Anthony Hopkins,Tony Amendola,Stuart Wilson,http://www.imdb.com/title/tt0120746/?ref_=fn_tt_tt_1,English,USA,PG-13,1998,6.7
661,Color,Due Date ,95,Todd Phillips,Robert Downey Jr.,RZA,Matt Walsh,http://www.imdb.com/title/tt1231583/?ref_=fn_tt_tt_1,English,USA,R,2010,6.6
662,Color,Unbroken ,137,Angelina Jolie Pitt,Finn Wittrock,Jack O'Connell,Alex Russell,http://www.imdb.com/title/tt1809398/?ref_=fn_tt_tt_1,English,USA,PG-13,2014,7.2
663, Black and White,Space Cowboys ,130,Clint Eastwood,Clint Eastwood,Courtney B. Vance,William Devane,http://www.imdb.com/title/tt0186566/?ref_=fn_tt_tt_1,English,USA,PG-13,2000,6.4
664,Color,Cliffhanger ,124,Renny Harlin,Sylvester Stallone,Leon,Janine Turner,http://www.imdb.com/title/tt0106582/?ref_=fn_tt_tt_1,English,USA,R,1993,6.4
665,Color,Broken Arrow ,108,John Woo,Delroy Lindo,Samantha Mathis,Bob Gunton,http://www.imdb.com/title/tt0115759/?ref_=fn_tt_tt_1,English,USA,R,1996,6
666,Color,The Kid ,104,Jon Turteltaub,Bruce Willis,Lily Tomlin,Daniel von Bargen,http://www.imdb.com/title/tt0219854/?ref_=fn_tt_tt_1,English,USA,PG,2000,6.1
667,Color,World Trade Center ,129,Oliver Stone,Nicolas Cage,Jay Hernandez,Armando Riesco,http://www.imdb.com/title/tt0469641/?ref_=fn_tt_tt_1,English,USA,PG-13,2006,6
668,Color,Mona Lisa Smile ,117,Mike Newell,Julia Roberts,Kirsten Dunst,Marian Seldes,http://www.imdb.com/title/tt0304415/?ref_=fn_tt_tt_1,English,USA,PG-13,2003,6.4
669,Color,The Dictator ,99,Larry Charles,Sayed Badreya,Aasif Mandvi,Horatio Sanz,http://www.imdb.com/title/tt1645170/?ref_=fn_tt_tt_1,English,USA,R,2012,6.4
670,Color,Eyes Wide Shut ,159,Stanley Kubrick,Tom Cruise,Vinessa Shaw,Sydney Pollack,http://www.imdb.com/title/tt0120663/?ref_=fn_tt_tt_1,English,UK,R,1999,7.3
671,Color,Annie ,118,Will Gluck,Quvenzhané Wallis,Dorian Missick,David Zayas,http://www.imdb.com/title/tt1823664/?ref_=fn_tt_tt_1,English,USA,PG,2014,5.2
672,Color,Focus ,105,Glenn Ficarra,Will Smith,Adrian Martinez,Gerald McRaney,http://www.imdb.com/title/tt2381941/?ref_=fn_tt_tt_1,English,USA,R,2015,6.6
673,Color,This Means War ,103,McG,Tom Hardy,Abigail Spencer,Warren Christie,http://www.imdb.com/title/tt1596350/?ref_=fn_tt_tt_1,English,USA,PG-13,2012,6.3
674,Color,Blade: Trinity ,122,David S. Goyer,Ryan Reynolds,Natasha Lyonne,John Michael Higgins,http://www.imdb.com/title/tt0359013/?ref_=fn_tt_tt_1,English,USA,R,2004,5.9
675,Color,Red Dawn ,114,John Milius,Lea Thompson,Jennifer Grey,William Smith,http://www.imdb.com/title/tt0087985/?ref_=fn_tt_tt_1,English,USA,PG-13,1984,6.4
676,Color,Primary Colors ,143,Mike Nichols,Maura Tierney,Adrian Lester,Paul Guilfoyle,http://www.imdb.com/title/tt0119942/?ref_=fn_tt_tt_1,English,France,R,1998,6.7
677,Color,Resident Evil: Retribution ,96,Paul W.S. Anderson,Milla Jovovich,Boris Kodjoe,Bingbing Li,http://www.imdb.com/title/tt1855325/?ref_=fn_tt_tt_1,English,Germany,R,2012,5.4
678,Color,Death Race ,111,Paul W.S. Anderson,Jason Statham,Max Ryan,Joan Allen,http://www.imdb.com/title/tt0452608/?ref_=fn_tt_tt_1,English,USA,R,2008,6.4
679,Color,The Long Kiss Goodnight ,121,Renny Harlin,Melina Kanakaredes,Craig Bierko,Yvonne Zima,http://www.imdb.com/title/tt0116908/?ref_=fn_tt_tt_1,English,USA,R,1996,6.7
680,Color,Proof of Life ,135,Taylor Hackford,Pamela Reed,Alun Armstrong,Michael Kitchen,http://www.imdb.com/title/tt0228750/?ref_=fn_tt_tt_1,English,USA,R,2000,6.2
681,Color,Zathura: A Space Adventure ,101,Jon Favreau,Kristen Stewart,Josh Hutcherson,Jonah Bobo,http://www.imdb.com/title/tt0406375/?ref_=fn_tt_tt_1,English,USA,PG,2005,6.1
682,Color,Fight Club ,151,David Fincher,Brad Pitt,Meat Loaf,Eugenie Bondurant,http://www.imdb.com/title/tt0137523/?ref_=fn_tt_tt_1,English,USA,R,1999,8.8
683,Color,We Are Marshall ,131,McG,Matthew McConaughey,Kimberly Williams-Paisley,Brian Geraghty,http://www.imdb.com/title/tt0758794/?ref_=fn_tt_tt_1,English,USA,PG,2006,7.1
684,Color,The Missing             ,60,,Jason Flemyng,James Nesbitt,Frances O'Connor,http://www.imdb.com/title/tt3877200/?ref_=fn_tt_tt_1,English,UK,,,8.1
685,Color,Hudson Hawk ,100,Michael Lehmann,Bruce Willis,James Coburn,Richard E. Grant,http://www.imdb.com/title/tt0102070/?ref_=fn_tt_tt_1,English,USA,R,1991,5.7
686,Color,Lucky Numbers ,105,Nora Ephron,Michael Rapaport,Michael Moore,Richard Schiff,http://www.imdb.com/title/tt0219952/?ref_=fn_tt_tt_1,English,France,R,2000,5
687,Color,"I, Frankenstein ",92,Stuart Beattie,Caitlin Stasey,Kevin Grevioux,Miranda Otto,http://www.imdb.com/title/tt1418377/?ref_=fn_tt_tt_1,English,Australia,PG-13,2014,5.1
688,Color,Oliver Twist ,130,Roman Polanski,Ian McNeice,Barney Clark,Tony Noble,http://www.imdb.com/title/tt0380599/?ref_=fn_tt_tt_1,English,UK,PG-13,2005,6.9
689,Color,Elektra ,100,Rob Bowman,Jennifer Garner,Cary-Hiroyuki Tagawa,Goran Visnjic,http://www.imdb.com/title/tt0357277/?ref_=fn_tt_tt_1,English,Canada,PG-13,2005,4.8
690, Black and White,Sin City: A Dame to Kill For ,102,Frank Miller,Joseph Gordon-Levitt,Bruce Willis,Eva Green,http://www.imdb.com/title/tt0458481/?ref_=fn_tt_tt_1,English,USA,R,2014,6.5
691,Color,Random Hearts ,133,Sydney Pollack,Harrison Ford,Kristin Scott Thomas,Bill Cobbs,http://www.imdb.com/title/tt0156934/?ref_=fn_tt_tt_1,English,USA,R,1999,5.1
692,Color,Everest ,121,Baltasar Kormákur,Michael Kelly,Martin Henderson,Tom Goodman-Hill,http://www.imdb.com/title/tt2719848/?ref_=fn_tt_tt_1,English,UK,PG-13,2015,7.1
693,Color,Perfume: The Story of a Murderer ,147,Tom Tykwer,Michael Smiley,David Calder,Simon Chandler,http://www.imdb.com/title/tt0396171/?ref_=fn_tt_tt_1,English,Germany,R,2006,7.5
694,Color,Austin Powers in Goldmember ,94,Jay Roach,Verne Troyer,Josh Zuckerman,Robert Wagner,http://www.imdb.com/title/tt0295178/?ref_=fn_tt_tt_1,English,USA,PG-13,2002,6.2
695,Color,Astro Boy ,94,David Bowers,Nicolas Cage,Charlize Theron,Dee Bradley Baker,http://www.imdb.com/title/tt0375568/?ref_=fn_tt_tt_1,English,Hong Kong,PG,2009,6.3
696,Color,Jurassic Park ,127,Steven Spielberg,Wayne Knight,Ariana Richards,Bob Peck,http://www.imdb.com/title/tt0107290/?ref_=fn_tt_tt_1,English,USA,PG-13,1993,8.1
697,Color,Wyatt Earp ,212,Lawrence Kasdan,Dennis Quaid,Catherine O'Hara,Isabella Rossellini,http://www.imdb.com/title/tt0111756/?ref_=fn_tt_tt_1,English,USA,PG-13,1994,6.6
698,Color,Clear and Present Danger ,141,Phillip Noyce,Harrison Ford,Dean Jones,Raymond Cruz,http://www.imdb.com/title/tt0109444/?ref_=fn_tt_tt_1,English,USA,PG-13,1994,6.9
699,Color,Dragon Blade ,103,Daniel Lee,Si Won Choi,Peng Lin,Sung-jun Yoo,http://www.imdb.com/title/tt3672840/?ref_=fn_tt_tt_1,Mandarin,China,R,2015,6.1
700,Color,Littleman ,98,Keenen Ivory Wayans,Chazz Palminteri,Brittany Daniel,John Witherspoon,http://www.imdb.com/title/tt0430304/?ref_=fn_tt_tt_1,English,USA,PG-13,2006,4.3
701,Color,U-571 ,116,Jonathan Mostow,Matthew McConaughey,Thomas Kretschmann,David Keith,http://www.imdb.com/title/tt0141926/?ref_=fn_tt_tt_1,English,France,PG-13,2000,6.6
702,Color,The American President ,114,Rob Reiner,Shawna Waldron,Samantha Mathis,Wendie Malick,http://www.imdb.com/title/tt0112346/?ref_=fn_tt_tt_1,English,USA,PG-13,1995,6.8
703,Color,The Love Guru ,87,Marco Schnabel,Justin Timberlake,Romany Malco,Verne Troyer,http://www.imdb.com/title/tt0811138/?ref_=fn_tt_tt_1,English,USA,PG-13,2008,3.8
704,Color,3000 Miles to Graceland ,125,Demian Lichtenstein,Jon Lovitz,Bokeem Woodbine,Ice-T,http://www.imdb.com/title/tt0233142/?ref_=fn_tt_tt_1,English,USA,R,2001,5.9
705,Color,The Hateful Eight ,187,Quentin Tarantino,Craig Stark,Jennifer Jason Leigh,Zoë Bell,http://www.imdb.com/title/tt3460252/?ref_=fn_tt_tt_1,English,USA,R,2015,7.9
706,Color,Blades of Glory ,93,Josh Gordon,Will Ferrell,Amy Poehler,Jon Heder,http://www.imdb.com/title/tt0445934/?ref_=fn_tt_tt_1,English,USA,PG-13,2007,6.3
707,Color,Hop ,95,Tim Hill,Gary Cole,Elizabeth Perkins,Chelsea Handler,http://www.imdb.com/title/tt1411704/?ref_=fn_tt_tt_1,English,USA,PG,2011,5.5
708,Color,300,117,Zack Snyder,Gerard Butler,Michael Fassbender,Vincent Regan,http://www.imdb.com/title/tt0416449/?ref_=fn_tt_tt_1,English,USA,R,2006,7.7
709,Color,Meet the Fockers ,106,Jay Roach,Robert De Niro,Blythe Danner,Teri Polo,http://www.imdb.com/title/tt0290002/?ref_=fn_tt_tt_1,English,USA,PG-13,2004,6.3
710,Color,Marley & Me ,115,David Frankel,Eric Dane,Kathleen Turner,Haley Bennett,http://www.imdb.com/title/tt0822832/?ref_=fn_tt_tt_1,English,USA,PG,2008,7.1
711,Color,The Green Mile ,189,Frank Darabont,Tom Hanks,Jeffrey DeMunn,Michael Jeter,http://www.imdb.com/title/tt0120689/?ref_=fn_tt_tt_1,English,USA,R,1999,8.5
712,Color,Wild Hogs ,100,Walt Becker,Jill Hennessy,Tichina Arnold,Drew Sidora,http://www.imdb.com/title/tt0486946/?ref_=fn_tt_tt_1,English,USA,PG-13,2007,5.9
713,Color,Chicken Little ,81,Mark Dindal,Catherine O'Hara,Fred Willard,Amy Sedaris,http://www.imdb.com/title/tt0371606/?ref_=fn_tt_tt_1,English,USA,G,2005,5.8
714,Color,Gone Girl ,149,David Fincher,Patrick Fugit,Sela Ward,Emily Ratajkowski,http://www.imdb.com/title/tt2267998/?ref_=fn_tt_tt_1,English,USA,R,2014,8.1
715,Color,The Bourne Identity ,119,Doug Liman,Matt Damon,Josh Hamilton,Nicky Naudé,http://www.imdb.com/title/tt0258463/?ref_=fn_tt_tt_1,English,USA,PG-13,2002,7.9
716,Color,GoldenEye ,130,Martin Campbell,Izabella Scorupco,Joe Don Baker,Tchéky Karyo,http://www.imdb.com/title/tt0113189/?ref_=fn_tt_tt_1,English,UK,PG-13,1995,7.2
717,Color,The General's Daughter ,116,Simon West,Daniel von Bargen,Timothy Hutton,Clarence Williams III,http://www.imdb.com/title/tt0144214/?ref_=fn_tt_tt_1,English,USA,R,1999,6.3
718,Color,The Truman Show ,103,Peter Weir,Natascha McElhone,Noah Emmerich,Peter Krause,http://www.imdb.com/title/tt0120382/?ref_=fn_tt_tt_1,English,USA,PG,1998,8.1
719,Color,The Prince of Egypt ,99,Brenda Chapman,Martin Short,Aria Noelle Curzon,Eden Riegel,http://www.imdb.com/title/tt0120794/?ref_=fn_tt_tt_1,English,USA,PG,1998,7
720,Color,Daddy Day Care ,92,Steve Carr,Anjelica Huston,Lisa Edelstein,Jeff Garlin,http://www.imdb.com/title/tt0317303/?ref_=fn_tt_tt_1,English,USA,PG,2003,5.5
721,Color,2 Guns ,109,Baltasar Kormákur,Denzel Washington,Patrick Fischler,Fred Ward,http://www.imdb.com/title/tt1272878/?ref_=fn_tt_tt_1,English,USA,R,2013,6.7
722,Color,Cats & Dogs ,87,Lawrence Guterman,Carol Ann Susi,Elizabeth Perkins,Miriam Margolyes,http://www.imdb.com/title/tt0239395/?ref_=fn_tt_tt_1,English,USA,PG,2001,5.2
723,Color,The Italian Job ,111,F. Gary Gray,Jason Statham,Charlize Theron,Jimmy Shubert,http://www.imdb.com/title/tt0317740/?ref_=fn_tt_tt_1,English,USA,PG-13,2003,7
724,Color,Two Weeks Notice ,101,Marc Lawrence,Dorian Missick,Alicia Witt,Dana Ivey,http://www.imdb.com/title/tt0313737/?ref_=fn_tt_tt_1,English,USA,PG-13,2002,6.1
725,Color,Antz ,83,Eric Darnell,Sylvester Stallone,Woody Allen,Anne Bancroft,http://www.imdb.com/title/tt0120587/?ref_=fn_tt_tt_1,English,USA,PG,1998,6.6
726,Color,Couples Retreat ,113,Peter Billingsley,Jon Favreau,Kristin Davis,Tasha Smith,http://www.imdb.com/title/tt1078940/?ref_=fn_tt_tt_1,English,USA,PG-13,2009,5.5
727,Color,Days of Thunder ,107,Tony Scott,Tom Cruise,Robert Duvall,Randy Quaid,http://www.imdb.com/title/tt0099371/?ref_=fn_tt_tt_1,English,USA,PG-13,1990,5.9
728,Color,Cheaper by the Dozen 2 ,94,Adam Shankman,Taylor Lautner,Tom Welling,Alyson Stoner,http://www.imdb.com/title/tt0452598/?ref_=fn_tt_tt_1,English,USA,PG,2005,5.4
729,Color,The Scorch Trials ,132,Wes Ball,Ki Hong Lee,Lili Taylor,Rosa Salazar,http://www.imdb.com/title/tt4046784/?ref_=fn_tt_tt_1,English,USA,PG-13,2015,6.4
730,Color,Eat Pray Love ,140,Ryan Murphy,James Franco,Julia Roberts,Billy Crudup,http://www.imdb.com/title/tt0879870/?ref_=fn_tt_tt_1,English,USA,PG-13,2010,5.7
731,Color,The Family Man ,125,Brett Ratner,Nicolas Cage,Don Cheadle,Amber Valletta,http://www.imdb.com/title/tt0218967/?ref_=fn_tt_tt_1,English,USA,PG-13,2000,6.7
732,Color,RED ,111,Robert Schwentke,Bruce Willis,Morgan Freeman,Jaqueline Fleming,http://www.imdb.com/title/tt1245526/?ref_=fn_tt_tt_1,English,USA,PG-13,2010,7.1
733,Color,Any Given Sunday ,156,Oliver Stone,Al Pacino,Dennis Quaid,LL Cool J,http://www.imdb.com/title/tt0146838/?ref_=fn_tt_tt_1,English,USA,R,1999,6.8
734,Color,The Horse Whisperer ,170,Robert Redford,Scarlett Johansson,Kristin Scott Thomas,Jessalyn Gilsig,http://www.imdb.com/title/tt0119314/?ref_=fn_tt_tt_1,English,USA,PG-13,1998,6.5
735,Color,Collateral ,120,Michael Mann,Tom Cruise,Jada Pinkett Smith,Debi Mazar,http://www.imdb.com/title/tt0369339/?ref_=fn_tt_tt_1,English,USA,R,2004,7.6
736,Color,The Scorpion King ,100,Chuck Russell,Dwayne Johnson,Roger Rees,Bernard Hill,http://www.imdb.com/title/tt0277296/?ref_=fn_tt_tt_1,English,USA,PG-13,2002,5.5
737,Color,Ladder 49 ,115,Jay Russell,Billy Burke,Jay Hernandez,Jacinda Barrett,http://www.imdb.com/title/tt0349710/?ref_=fn_tt_tt_1,English,USA,PG-13,2004,6.5
738,Color,Jack Reacher ,130,Christopher McQuarrie,Tom Cruise,Robert Duvall,David Oyelowo,http://www.imdb.com/title/tt0790724/?ref_=fn_tt_tt_1,English,USA,PG-13,2012,7
739,Color,Deep Blue Sea ,105,Renny Harlin,LL Cool J,Michael Rapaport,Saffron Burrows,http://www.imdb.com/title/tt0149261/?ref_=fn_tt_tt_1,English,USA,R,1999,5.8
740,Color,This Is It ,111,Kenny Ortega,Misha Gabriel Hamilton,Mekia Cox,Judith Hill,http://www.imdb.com/title/tt1477715/?ref_=fn_tt_tt_1,English,USA,PG,2009,7.3
741,Color,Contagion ,106,Steven Soderbergh,Matt Damon,Monique Gabriela Curnen,Griffin Kane,http://www.imdb.com/title/tt1598778/?ref_=fn_tt_tt_1,English,USA,PG-13,2011,6.6
742,Color,Kangaroo Jack ,89,David McNally,Estella Warren,Dyan Cannon,Bill Hunter,http://www.imdb.com/title/tt0257568/?ref_=fn_tt_tt_1,English,USA,PG,2003,4.4
743, Black and White,Coraline ,100,Henry Selick,Jennifer Saunders,Dawn French,John Hodgman,http://www.imdb.com/title/tt0327597/?ref_=fn_tt_tt_1,English,USA,PG,2009,7.7
744,Color,The Happening ,91,M. Night Shyamalan,Zooey Deschanel,Alan Ruck,Kristen Connolly,http://www.imdb.com/title/tt0949731/?ref_=fn_tt_tt_1,English,USA,R,2008,5
745,Color,Man on Fire ,146,Tony Scott,Denzel Washington,Radha Mitchell,Giancarlo Giannini,http://www.imdb.com/title/tt0328107/?ref_=fn_tt_tt_1,English,USA,R,2004,7.7
746,Color,The Shaggy Dog ,98,Brian Robbins,Robert Downey Jr.,Joel David Moore,Kristin Davis,http://www.imdb.com/title/tt0393735/?ref_=fn_tt_tt_1,English,USA,PG,2006,4.4
747,Color,Starsky & Hutch ,101,Todd Phillips,Snoop Dogg,Carmen Electra,Fred Williamson,http://www.imdb.com/title/tt0335438/?ref_=fn_tt_tt_1,English,USA,PG-13,2004,6.1
748,Color,Jingle All the Way ,94,Brian Levant,Jim Belushi,Harvey Korman,Jake Lloyd,http://www.imdb.com/title/tt0116705/?ref_=fn_tt_tt_1,English,USA,PG,1996,5.4
749,Color,Hellboy ,132,Guillermo del Toro,James Babson,Rupert Evans,Brian Steele,http://www.imdb.com/title/tt0167190/?ref_=fn_tt_tt_1,English,USA,PG-13,2004,6.8
750,Color,A Civil Action ,115,Steven Zaillian,Robert Duvall,Kathleen Quinlan,Sydney Pollack,http://www.imdb.com/title/tt0120633/?ref_=fn_tt_tt_1,English,USA,PG-13,1998,6.5
751,Color,ParaNorman ,92,Chris Butler,Anna Kendrick,Kodi Smit-McPhee,Elaine Stritch,http://www.imdb.com/title/tt1623288/?ref_=fn_tt_tt_1,English,USA,PG,2012,7
752,Color,The Jackal ,124,Michael Caton-Jones,J.K. Simmons,Bruce Willis,Sophie Okonedo,http://www.imdb.com/title/tt0119395/?ref_=fn_tt_tt_1,English,USA,R,1997,6.3
753,Color,Paycheck ,119,John Woo,Ivana Milicevic,Joe Morton,Callum Rennie,http://www.imdb.com/title/tt0338337/?ref_=fn_tt_tt_1,English,USA,PG-13,2003,6.3
754,Color,Up Close & Personal ,124,Jon Avnet,Joe Mantegna,Stockard Channing,Raymond Cruz,http://www.imdb.com/title/tt0118055/?ref_=fn_tt_tt_1,English,USA,PG-13,1996,6.1
755,Color,The Tale of Despereaux ,93,Sam Fell,Emma Watson,Matthew Broderick,Frank Langella,http://www.imdb.com/title/tt0420238/?ref_=fn_tt_tt_1,English,UK,G,2008,6.1
756,Color,Rules of Engagement             ,22,,Bianca Kajlich,Oliver Hudson,Adhir Kalyan,http://www.imdb.com/title/tt0790772/?ref_=fn_tt_tt_1,English,USA,TV-PG,,7.3
757,Color,The Tuxedo ,98,Kevin Donovan,Romany Malco,Debi Mazar,Ritchie Coster,http://www.imdb.com/title/tt0290095/?ref_=fn_tt_tt_1,English,USA,PG-13,2002,5.3
758,Color,Under Siege 2: Dark Territory ,92,Geoff Murphy,Peter Greene,Brenda Bakke,Patrick Kilpatrick,http://www.imdb.com/title/tt0114781/?ref_=fn_tt_tt_1,English,USA,R,1995,5.4
759,Color,Jack Ryan: Shadow Recruit ,105,Kenneth Branagh,Colm Feore,Nonso Anozie,Gemma Chan,http://www.imdb.com/title/tt1205537/?ref_=fn_tt_tt_1,English,USA,PG-13,2014,6.2
760,Color,Joy ,124,David O. Russell,Jennifer Lawrence,Robert De Niro,Bradley Cooper,http://www.imdb.com/title/tt2446980/?ref_=fn_tt_tt_1,English,USA,PG-13,2015,6.6
761,Color,London Has Fallen ,99,Babak Najafi,Gerard Butler,Radha Mitchell,Julian Kostov,http://www.imdb.com/title/tt3300542/?ref_=fn_tt_tt_1,English,UK,R,2016,5.9
762,Color,Alien: Resurrection ,116,Jean-Pierre Jeunet,Gary Dourdan,Michael Wincott,Raymond Cruz,http://www.imdb.com/title/tt0118583/?ref_=fn_tt_tt_1,English,USA,R,1997,6.3
